71.523260869565	70.411090909091	69.06	70.366086956522	70.356730769231	74.23	70.322142857143	61.287692307692	73.807777777778	80.137419354839
70.452962962963	80.307804878049	77.718484848485	79.544864864865	84.416	65.548	73.830909090909	88.237222222222	83.769565217391	-1
76.621	55.044615384615	77.828125	59.250454545455	67.825454545455	71.095714285714	62.817692307692	70.297142857143	68.89	89.775194805195
84.69	76.664827586207	68.188571428571	67.038333333333	68.194	70.479777777778	76.039268292683	80.55338028169	88.557692307692	81.704915254237
69.562941176471	-1	82.28875	84.45014084507	83.006461538462	92.255625	89.766081081081	85.062727272727	86.96	86.657741935484
83.202888888889	85.890697674419	90.221851851852	90.758163265306	93.166	92.753043478261	95.6188	95.372307692308	93.790185185185	93.710666666667
87.963703703704	88.7045	88.1175	90.895	87.85125	90.8716	58.855555555556	32.922843137255	85.52023255814	90.736052631579
94.220526315789	91.577222222222	92.019333333333	90.417647058824	93.8712	93.5865625	93.465	93.345714285714	68.806363636364	90.277222222222
86.004285714286	63.492	90.348333333333	81.872727272727	79.222	90.976153846154	78.585918367347	82.133333333333	87.344242424242	81.238125
90.452413793103	97.942558139535	95.024838709677	20.292764227642	94.462881355932	92.25	95.4572	94.975	84.267419354839	62.261666666667
92.403333333333	94.717948717949	89.8584375	94.809285714286	94.848604651163	91.9525	87.631428571429	95.11275862069	95.094615384615	95.215
96.975187969925	87.380857142857	19.42	92.967857142857	96.215238095238	91.17	93.055	95.357096774194	95.850909090909	95.868823529412
86.838571428571	70.162352941176	18.157428571429	12.116267281106	79.233333333333	77.866176470588	89.380943396226	88.40875	82.698378378378	87.698958333333
89.686388888889	91.815897435897	88.261607142857	85.105272727273	83.237894736842	73.226086956522	87.349473684211	92.171578947368	81.64125	89.6955
85.465555555556	89.754324324324	90.819107142857	89.887631578947	90.195892857143	90.088	88.049565217391	87.3725	82.456216216216	90.84775862069
89.275789473684	85.073658536585	87.437575757576	90.230294117647	95.1685	70.143492063492	90.5575	91.281020408163	88.432	92.809333333333
